gene	leverage
LIN7B	-0.0751
NDOR1	-0.2763
ACCN3	-0.6422
GRASP	-0.789
CD46	-0.59
FZD2	-0.0746
GNG13	0.8397
GLS2	-0.4191
KCNA2	-0.3777
GRIK2	-0.387
KCNA4	-0.3138
LRFN1	-0.7006
SEMA4B	-0.8288
SEMA4G	-0.6573
GRIK1	-0.6132
ADAM22	-0.3558
ADAM23	-0.2844
ARC	-0.5341
ASIC2	-0.3684
BAIAP2L1	-0.5799
CYP11B2	-0.6233
DMTN	-0.4362
ELAVL3	-0.7495
EPB41L1	-0.473
EXOC4	0.0064
GPR85	-0.99
GRIK3	-0.6206
GRIK4	-0.6022
HOMER1	0.0989
HOMER2	-0.1871
HTR1B	-0.3855
HTR1E	-0.4863
HTR2B	-0.5724
HTR5A	-0.6065
HTR7	-0.5507
LGI1	-0.5056
LLGL1	-0.303
LLGL2	-0.4256
LRFN2	-0.8056
LRFN4	-0.6839
NETO1	-0.8751
PCDH10	-0.0372
RASGRF2	-0.1682
SLC6A2	-0.9487
SORCS3	-0.7247
ZDHHC15	-0.0035
SEPT2	-0.5481
MRFAP1L1	-0.149
RINT1	0.2734
STAB1	-0.5642
KRT38	0.0869
KRT20	0.0098
PI4KB	-0.2803
THRB	-0.0677
GNB5	0.2135
GNG10	0.0465
GNG11	0.0283
GNG3	0.3604
GNG5	0.3486
GNG7	0.8439
GNG8	0.3494
GNGT2	0.2723
GP1BB	-0.3626
FZD3	-0.0637
BCL10	-0.3109
CDIPT	0.1286
CHKA	-0.7683
CHKB	-0.8393
DUX1	-0.8342
FBXL2	-0.7063
FLJ00308	-0.9315
FOXO3	0.0694
GP1BA	-0.3204
GP5	-0.4785
GP9	-0.4772
ICOS	-0.7356
INPP4A	-0.2402
INPP4B	-0.2309
INPP5B	-0.2999
INPP5E	-0.3582
INPP5F	-0.3688
KISS1R	-0.8449
MALT1	-0.5133
MTM1	-0.2447
MTMR1	-0.4011
MTMR14	-0.3811
MTMR2	-0.24
MTMR3	-0.3653
MTMR4	-0.3393
MTMR6	-0.2806
MTMR7	-0.3337
MTMR8	-0.3105
NYAP1	-0.9062
PDK4	-0.4317
PI4K2A	-0.3061
PI4K2B	-0.3209
PIK4CA	-0.3688
PIP4P1	-0.354
PIP4P2	-0.4077
PLCD3	0.1171
PLCD4	0.1297
PLCZ1	0.1104
PREX1	-0.5997
RCAN2	-0.9433
SACM1L	-0.0607
PSTPIP2	-0.8006
DST	-0.1932
ARVCF	-0.6905
PKP4	-0.0859
SHOC2	-0.8329
PTGFRN	-0.6899
IGSF8	-0.6391
VANGL1	-0.2585
KLRC1	0.0321
SMIM3	-0.0257
FFAR2	0.3483
J3KS21	-0.8947
CNOT7	0.1046
CNOT1	-0.1319
J3KPV8	-0.552
CNOT2	0.0027
CNOT10	-0.3638
CNOT8	0.0348
CPEB3	-0.7382
PABPC1L2A	-0.186
PABPC3	-0.1513
PABPC4	-0.2023
PABPC5	-0.1167
SAMD4A	-0.5141
GALNT11	-0.3807
A4GNT	-0.3273
B3GNT2	-0.0876
B3GNT3	-0.1717
B3GNT4	-0.1726
B3GNT5	-0.3239
B3GNT6	-0.4006
B3GNT7	-0.1666
B3GNT8	-0.4006
B4GALT5	-0.2111
C1GALT1	-0.0657
C1GALT1C1	-0.3489
CHST4	-0.195
CLEC10A	-0.0318
GALNT10	-0.3857
GALNT12	-0.4006
GALNT13	-0.3387
GALNT14	-0.4006
GALNT15	-0.1041
GALNT3	-0.381
GALNT4	-0.3715
GALNT5	-0.3672
GALNT6	-0.2313
GALNT7	-0.3398
GALNT8	-0.3607
GALNT9	-0.4006
GCNT1	-0.3436
GCNT3	-0.2769
GCNT4	-0.4006
ST3GAL1	-0.1816
ST3GAL2	-0.1937
ST3GAL4	-0.184
ST6GAL1	-0.3949
ST6GALNAC2	-0.4065
ST6GALNAC4	-0.3273
AQP1	0.2138
FXN	-0.307
GFI1	-0.3415
PRLHR	-0.3282
BTG2	-0.3056
ACCN1	-0.5592
ATXN3	-0.184
ACCN2	-0.7239
LRP2BP	-0.4669
ARF3	-0.2974
ATXN7	0.1265
USP7	0.1393
SLC6A3	-0.7298
COIL	0.2037
GRIP1	-0.3534
JAM3	-0.665
PVRL2	-0.5015
PVRL4	-0.7356
GFI1B	0.3021
CIC	-0.2818
SACS	-0.7066
APTX	-0.2605
ATXN7L3	-0.3479
UBE2K	0.0781
MAPRE3	0.087
VAX1	-0.7324
LMO3	0.2697
PIBF1	0.1624
SYT17	-0.2357
RNF8	0.046
CWF19L2	-0.1597
LMO1	0.2372
BAHD1	-0.3547
REEP6	-0.1299
ARL6IP1	0.2939
LZTS1	0.0319
TFIP11	0.4931
NECAB2	0.0965
TTC23	0.0286
PBX4	-0.0348
ZBED1	-0.0574
JRK	-0.3928
KCTD9	0.0164
SLIRP	-0.7476
TXNL4B	-0.622
OSGIN1	-0.3113
EIF4A3	0.374
CCDC102B	0.1434
TRIML2	-0.2515
ZMYND12	0.111
FBXL3	-0.1089
LGALS14	-0.2068
CDKL3	-0.4842
SEMA3B	-0.5403
HSF2	-0.0494
ZZZ3	-0.226
PNKP	0.0008
MCM10	-0.0805
ROPN1	0.0459
DNTTIP2	-0.815
SPEG	-0.9719
EXOSC5	0.3106
FKBP6	0.1154
ZNF264	-0.6083
HSD17B14	-0.2328
GPATCH2	-0.8757
TRMT2A	-0.7395
DMC1	-0.4848
BRD1	-0.6695
STK4	-0.0975
DNTTIP1	-0.6582
MAZ	-0.9048
RASAL3	-0.5906
PDCD5	-0.6891
PRPF31	0.2464
HOXA5	-0.492
BUD31	-0.1012
EIF4H	-0.3534
ZNF330	-0.1245
DDX6	0.0467
CDK2AP1	-0.6717
DDX55	-0.8486
C2CD5	-0.5772
ZBTB24	-0.1213
TXNDC9	-0.3014
PNO1	-0.2594
TCEANC2	-0.9604
RIMS3	-0.7813
PPL	0.2484
PHF19	-0.443
CUTC	-0.6177
AVPI1	-0.5994
MAGEB4	0.0362
BCL2L14	-0.853
OPTN	0.1298
ENKD1	0.4308
NCOA5	-0.4495
ZNF576	-0.6439
OARD1	-0.9252
SNRPB2	-0.0077
MGME1	-0.7789
ARMCX1	-0.9326
DCTD	-0.7488
CDKN2D	-0.1125
SHFL	-0.3297
TEX101	-0.8652
VPS25	-0.2649
SNRPA1	-0.0554
RRP8	-0.4654
UTP3	-0.1148
EIF5A	-0.3372
RFC3	0.1401
BEX1	-0.5075
ZNF414	-0.326
KCTD1	-0.5671
FBXL8	-0.1409
ISCU	-0.3981
TSTD2	-0.6423
XPA	-0.2084
DCUN1D5	-0.8809
ALKBH8	-0.8373
TRIM54	0.4346
MNS1	-0.5136
AEBP2	-0.714
HMG20A	0.0735
TLNRD1	-0.8533
ZFHX3	-0.4764
ZNF593	-0.6187
MOB3C	-0.362
C1orf35	-0.3597
EAF1	-0.0315
TBC1D7	-0.4131
ZMAT2	-0.4074
ABT1	-0.6934
MAGEA4	-0.2506
MTG1	-0.5629
CDC42EP2	-0.6586
TDO2	-0.3913
GPATCH11	-0.7386
RPIA	-0.5631
ROBO3	-0.4851
LONRF1	0.2349
FAM161B	-0.0613
ZNF276	-0.6939
FAM207A	-0.9741
SPATC1L	-0.2637
MRNIP	-0.7369
SNRNP25	-0.4728
TYW3	-0.9821
BOLA3	-0.6821
CGGBP1	-0.6687
LZTFL1	-0.3911
ARHGEF3	-0.7455
ZNF691	-0.9595
CDCA7L	-0.1
POLL	-0.3317
PCBD1	-0.0045
TRIM44	-0.6386
MSS51	-0.5444
ZSCAN21	-0.3354
TPM4	-0.0353
GLYCTK	-0.0682
HEXIM2	-0.2055
ZBTB49	-0.7875
ZNF764	-0.4591
SCAND1	0.323
ESCO2	-0.8472
ZNF524	-0.6048
HOPX	-0.8489
QARS1	0.1429
GTPBP2	-0.5339
LCLAT1	-0.963
NMNAT1	-0.3804
ZNF497	-0.4194
THAP6	-0.765
YPEL2	-0.9686
ZNF408	-0.0094
EIF1AD	-0.2803
DRAP1	-0.381
IP6K1	-0.4744
ZNF575	-0.5514
TCEANC	0.2135
RPP25	-0.2841
FAM219B	-0.973
CPNE7	-0.4006
GADD45GIP1	0.1593
SEPTIN1	-0.3773
ZBTB2	-0.3582
C8orf33	-0.7529
FAM9A	-0.2687
ZNF438	-0.1225
OSBP2	-0.9181
RAD51D	-0.0531
POLR3C	-0.0411
ZNF17	-0.7939
ZFP91	-0.6021
PTRH1	-0.9112
ZNF286A	-0.7668
DNAJB13	-0.6876
ZSCAN23	-0.4422
DUPD1	-0.5613
BLOC1S2	-0.1313
ZNF250	0.1549
ZNF774	-0.1016
SERTAD1	-0.0777
ZNF165	-0.3208
ZNF624	-0.7364
ZNF71	-0.5053
ZFP2	-0.5996
LRRC73	-0.618
STK19	-0.621
C4orf46	-0.8479
TTC23L	-0.398
TSN	-0.519
CYP21A2	-0.6602
AC005324.4	-0.7901
CHMP1B	-0.1619
HMBS	-0.9481
CEP95	-0.7962
SPANXN2	0.0072
NATD1	-0.8786
ATXN1L	0.3371
ASIC1	-0.4961
EHD2	-0.3026
ALS2CR14	-0.893
ARL1	-0.2197
ICA1	-0.6561
ICA1L	-0.7469
SLC6A4	-0.9382
SORCS2	-0.5667
TSPAN7	-0.6388
CTRL	-0.8677
CTRB1	-0.3111
CELA1	-0.5565
MST1	-0.396
KLK2	-0.2555
F5	-0.1286
POLA1	-0.2154
CTRC	-0.3487
DNAJC1	-0.4983
HOXB1	-0.5692
ADAMTS4	-0.5103
KLK4	-0.619
ADH1B	0.1452
ABCC5	-0.4578
SGCD	-0.2957
DSC3	-0.364
PTPN14	-0.7464
MAGI1	-0.1527
AXIN2	-0.0294
FOXO4	0.0166
USP9X	-0.5869
TBL1X	0.1771
CDH8	-0.7292
CA9	-0.6859
PYGO1	-0.3031
CBY1	-0.2146
CTNNBIP1	-0.5975
APC2	-0.2935
CDH16	-0.0581
CDH7	-0.6054
BOC	-0.3727
CDH24	-0.8858
CDH9	-0.5743
AJAP1	-0.9972
MAGI2	-0.2005
NEURL2	-0.8007
CDON	-0.3712
SOX17	-0.8115
CHD8	-0.4511
BCL9	-0.5084
SOX1	-0.9471
SALL1	-0.4327
PITX2	-0.2183
RAPGEF2	-0.3709
LEO1	-0.2236
IGF2BP1	-0.614
BCL9L	-0.7786
UBE3A	0.1962
POU3F2	-0.3887
MLLT10	-0.3942
UBE2B	-0.1434
DOT1L	-0.7279
RARA	0.3105
TAF1	0.4753
BNIP2	0.0651
CABLES1	-0.5933
ADCY7	-0.4508
AHR	-0.3066
AMER1	-0.4568
ARR3	0.0495
BIRC7	-0.3652
BTF3	-0.5078
CBLL1	-0.597
CDH10	-0.7304
CDH12	-0.7256
CDH17	-0.0337
CDH18	-0.6341
CDH19	-0.0528
CDH20	-0.9461
CDH22	-0.0706
CDH23	0.024
CDH4	-0.8991
CDH6	-0.5614
CDHR1	-0.0706
CDHR2	-0.0226
CDHR5	-0.6501
CDX1	-0.6047
CELSR1	0.0015
CITED1	-0.4131
CSNK1A1L	-0.2342
CSNK1G2	-0.0781
CSNK1G3	-0.2254
CSNK2A3	-0.483
CTBP1	0.2628
CXADR	-0.6348
DKK1	-0.2252
EXOC3	-0.193
EZH2	0.1488
FAT1	-0.0283
FAT2	-0.0706
FAT3	-0.0706
FBXO45	-0.7091
FERMT2	-0.4179
FMN1	-0.9416
FOXM1	-0.338
FRAT1	-0.4196
FRAT2	-0.6634
FZD6	-0.1499
FZD8	-0.1582
FZD9	-0.1948
H1-2	-0.462
HBP1	-0.285
HDAC8	-0.1674
HELLS	-0.6358
HERC2	-0.1867
HIC1	-0.7575
HLTF	-0.5689
HNF4A	0.4086
HNRNPA2B1	0.1003
IFIT1	-0.4272
IGFBP2	-0.7229
JAG1	-0.395
KDM6B	-0.5981
KIFC3	0.3769
KLF4	-0.3114
KMT2D	-0.2466
KRIT1	-0.6402
LDB1	0.0334
LRP5	-0.0688
LRRFIP1	-0.6488
MAGI3	-0.2074
MDFIC	-0.4554
MEN1	-0.2306
MGAT3	-0.907
NECTIN2	-0.2934
NSD2	-0.2136
PCDH11Y	-0.0706
PCDH12	0.0095
PCDH15	-0.0093
PCDH18	-0.0588
PCDH20	-0.0147
PCDH9	-0.0739
PCDHA1	-0.073
PCDHA11	-0.0557
PCDHA12	-0.047
PCDHA2	-0.0557
PCDHA3	-0.0356
PCDHA5	-0.0557
PCDHA6	-0.0462
PCDHA7	0.0692
PCDHA8	-0.0557
PCDHA9	0.0771
PCDHAC2	-0.041
PCDHB1	-0.0706
PCDHB10	-0.0613
PCDHB11	-0.056
PCDHB12	0.0177
PCDHB13	-0.0706
PCDHB14	0.0065
PCDHB15	-0.0706
PCDHB16	-0.0706
PCDHB18P	-0.0706
PCDHB2	-0.0562
PCDHB3	-0.0679
PCDHB4	-0.0706
PCDHB6	-0.0706
PCDHB7	-0.0706
PCDHB8	-0.0706
PCDHGA1	-0.0525
PCDHGA11	-0.0562
PCDHGA2	-0.0706
PCDHGA3	-0.0706
PCDHGA6	-0.0706
PCDHGA8	-0.0507
PCDHGB3	-0.021
PCDHGB7	-0.0706
PCDHGC5	-0.0735
PKP1	-0.2777
PKP3	-0.3302
POU5F1	0.4027
POU5F1B	-0.0265
PPP2R5B	-0.0927
PROP1	0.1483
PRPF6	-0.0107
PTH1R	-0.6095
PTK7	-0.6744
PYGO2	-0.4179
RANBP3	-0.5963
RBBP5	-0.142
RBM39	0.021
RBMX	0.1678
RORA	-0.296
RYK	-0.3959
SAG	-0.0975
SATB1	-0.2019
SIAH1	0.4711
SIAH2	0.1317
SLIT1	-0.5007
SMARCA1	-0.4185
SMARCAL1	-0.6541
SOX13	-0.8335
SOX2	0.2692
SOX6	-0.6346
SOX7	-0.7491
SOX9	-0.5078
SPAG9	-0.5486
SRY	0.2503
TBL1XR1	0.1581
TBL1Y	-0.4417
TGIF1	-0.5648
TLE2	-0.1281
TLE4	-0.1975
UBR5	-0.6178
VENTX	0.2136
VEZT	-0.4804
WNT1	0.099
WNT10A	-0.3305
WNT10B	-0.0756
WNT11	-0.1879
WNT16	-0.2924
WNT2	-0.2694
WNT2B	-0.3305
WNT3	-0.2662
WNT4	-0.1443
WNT5B	-0.2594
WNT6	-0.1667
WNT7A	-0.2464
WNT7B	-0.2569
WNT8A	-0.249
WNT8B	-0.249
WNT9A	-0.2341
WNT9B	-0.3269
ZBTB33	-0.1049
ZIC3	-0.7193
ZMIZ1	-0.3759
ANGPTL3	-0.569
GIPC1	-0.2084
AUP1	-0.8448
NISCH	-0.9347
SHARPIN	-0.3999
CCN3	-0.4407
CEACAM8	-0.8674
HOXD3	-0.7954
GORASP2	0.4812
RHBDF1	-0.9631
LEPROTL1	0.1066
CNIH1	-0.1456
RAB1A	0.3629
SCFD1	-0.1595
SEC16A	-0.3957
SEC16B	-0.4546
SEC22B	0.3531
SEC23IP	-0.2102
TRAPPC1	-0.1969
TRAPPC10	-0.1909
TRAPPC2B	-0.0236
TRAPPC2L	-0.0604
TRAPPC3	-0.1808
TRAPPC5	-0.1642
TRAPPC6A	0.1308
TRAPPC6B	-0.1861
TRAPPC9	-0.2041
TDG	-0.5297
NRIP1	-0.1735
TCF20	-0.8131
TRIP4	-0.7091
COBRA1	-0.7349
AKAP13	-0.5738
DUT	-0.8066
GADD45B	-0.5564
GADD45G	0.0818
MED24	-0.2828
MVP	-0.1551
MLL2	-0.8718
SREBF1	0.1945
NR2F6	-0.4571
PRDM2	-0.9806
MNAT1	0.2332
KDM5A	-0.6514
NR0B2	0.0008
PRMT2	-0.4755
NSD1	-0.5785
RLIM	-0.0415
ISL1	-0.228
NR0B1	-0.4498
PNRC2	-0.114
MMS19	-0.265
CCNT1	0.0416
ZBTB17	-0.4146
BCAS2	0.08
PPARGC1B	-0.2682
RGS3	-0.5906
TAF10	-0.2
NR2C2	-0.3984
NR2C1	-0.6975
RNF14	-0.4446
MPG	-0.7883
RBM23	-0.5309
POU4F1	-0.5788
SLC30A9	-0.8888
ESRRA	-0.2218
TRIM59	-0.3844
HEXIM1	-0.6404
WIPI1	-0.1506
CHD9	-0.1416
CUEDC2	-0.9616
KIF1A	-0.6144
MTCH2	-0.6408
ARHGEF15	-0.4815
ATAD2	-0.465
NR2F1	-0.352
XBP1	-0.1427
SAFB	-0.4516
REXO4	-0.6882
RFX4	-0.5012
SAFB2	-0.6384
DDX54	-0.2867
NCOA7	-0.94
RBM9	-0.8031
LOH3CR2A	-0.9961
ZNF398	-0.4433
MED25	-0.1262
SETD7	-0.2964
NSD3	-0.1865
EPSTI1	-0.7928
ANGPTL4	-0.5389
BAP1	-0.2612
GATA3	-0.0427
SMYD2	-0.5978
KLK9	-0.8321
C3	0.0974
CBFB	-0.1557
RUNX2	-0.0889
PPARD	0.0456
CCL28	-0.4885
FOSB	-0.2981
CDK9	0.21
GNAL	0.8861
GNA11	0.5984
CGA	0.1166
P2RY2	-0.5679
CEBPD	-0.1392
OXT	-0.1609
GNA14	0.533
POLR2B	0.4285
POLR2I	0.3945
POLR2J	0.4081
MTA2	0.1349
CYP1B1	-0.0572
ANP32A	-0.3224
ANXA9	-0.7367
ASB2	-0.7367
ATP2B3	-0.9309
BCAS3	-0.671
CALB1	-0.6602
CARD10	0.3041
CCAR2	-0.3454
CCDC62	-0.9961
CCN1	-0.6908
CHD3	0.3089
CILP	-0.9359
CRHBP	-0.7273
CRYZ	-0.9098
CXXC5	-0.7463
CYP19A1	-0.8966
DCAF1	-0.5622
DFFB	-0.451
EBAG9	-0.2229
FANK1	-0.8109
FOXK1	-0.4646
GADD45A	0.0726
GTF2A2	-0.0991
HAX1	-0.2846
HES2	-0.6955
HIST1H2AC	-0.3698
HOXA10	-0.5236
HR	-0.3986
IGFBP4	-0.5518
KDM4A	-0.3945
KDM4B	-0.7139
KLF15	-0.5499
KRT10	-0.2416
KRT12	-0.2439
KRT14	-0.0704
KRT23	-0.2432
KRT24	-0.0819
KRT25	-0.2201
KRT26	-0.1217
KRT28	-0.1949
KRT32	-0.1928
KRT33A	-0.2439
KRT39	-0.0791
KRT9	-0.1323
LCOR	-0.8611
MAPK10	0.2197
MEOX1	0.2382
MN1	-0.9856
NDRG2	-0.8975
NFIA	-0.3498
NFIB	-0.4654
OR52A1	-0.9463
OTUB1	-0.3472
OTUD7B	-0.5842
PADI2	-0.9784
PAGR1	-0.3778
POU1F1	-0.4235
PPID	-0.4283
PPRC1	-0.5281
PSG1	-0.7995
PTMA	-0.3663
SCGB3A1	-0.7277
SECTM1	-0.8428
SFR1	-0.6459
SIN3B	-0.18
SKIL	0.2524
SLC34A2	-0.4168
SLC8A1	-0.3685
SLC8A2	-0.5235
SLC8A3	-0.4731
SLIT3	-0.6613
SRA1	-0.7602
TAC3	-0.3306
TADA3	0.038
TEX19	-0.3629
TIMP4	-0.9566
TRIM25	-0.0831
TRIM55	-0.2823
UBE2L3	-0.2733
UXT	-0.404
WBP2	-0.4374
WISP2	-0.7577
ZDHHC21	-0.607
ZDHHC7	-0.8681
ZNF217	-0.8395
ZNF239	-0.852
ZNF3	-0.73
ZNF366	-0.9109
ZNF595	-0.8057
ZNF718	-0.8259
MPP1	-0.0266
DNAJB1	-0.2873
GPR37	-0.5212
DYX1C1	-0.963
HSF1	-0.0488
ATCAY	-0.9674
GUCY1A3	-0.8837
RGS17	-0.1318
MCM5	0.1983
EIF2C2	-0.5235
Q9HAV2	-0.1868
B3KV54	-0.8597
B4DG68	-0.9889
F8VWE3	-0.9889
DNAJB6	-0.2521
CYP3A4	0.0701
NQO1	-0.6776
HSPA1L	-0.466
UBE2N	0.3494
MLF2	-0.4703
FOXD4L6	-0.7229
EIPR1	-0.789
NADSYN1	-0.5615
USP49	-0.5228
CDC37L1	-0.3428
SIRT6	-0.526
HUS1B	-0.7138
DNAAF4	-0.722
PP10122	-0.7438
CHLR1	-0.4833
RUVBL	-0.812
TXN2	0.1989
RUSC1	0.1204
TXLNG	-0.9462
FOXP3	0.1481
NHLRC1	-0.5475
ENDOG	-0.8022
ASB4	-0.7134
ATXN3L	-0.6135
BHLHA15	-0.8328
FBXO2	-0.0403
FBXO27	-0.1556
FMR1	-0.0386
GPR37L1	-0.0022
HSP90AA2P	0.0208
HSP90AA4P	0.0208
HSP90AB2P	0.0282
HSP90AB3P	0.0208
HSP90AB4P	0.0208
HSP90B2P	0.0175
HSPA6	-0.0004
HYOU1	-0.8794
MIB1	-0.4367
NSFL1C	-0.4233
POLB	-0.2812
PRPF19	0.1478
SP7	-0.5688
UBE2W	0.2615
UBXN2A	-0.574
UBXN2B	-0.4208
USP5	-0.4217
DUSP1	-0.619
RABGEF1	-0.0447
FANCD2	-0.1877
CDX2	-0.4246
CDC34	-0.4436
SKP2	0.1985
FSHR	-0.498
PARK2	-0.0643
UBASH3A	0.0479
CDT1	-0.2302
TRIM37	-0.0833
POLI	-0.5333
ELF4	-0.735
UBAC1	-0.2962
CDIP1	-0.7547
DESI1	-0.068
PLSCR4	-0.1137
MTURN	-0.4483
UCHL3	-0.4995
ADRM1	-0.4012
OTULIN	-0.5126
ZUP1	-0.7276
RNF13	-0.8057
USP12	-0.5149
USP46	-0.3967
KLF1	-0.432
RNF165	-0.8884
USP30	-0.7669
RNF169	-0.8582
JOSD2	-0.6571
WDR48	-0.3214
USP28	-0.1489
RAD18	-0.3117
ANAPC11	-0.0107
USP35	-0.9976
SUMO3	0.0812
ABRAXAS1	-0.5867
ALPK1	-0.8744
AMFR	-0.2792
ANAPC1	-0.1984
ANAPC10	-0.2364
ANAPC15	-0.4064
ANAPC16	-0.3959
ANAPC2	-0.1784
ANAPC4	-0.2509
ANAPC7	-0.244
APOBEC3G	-0.4605
AQR	0.0326
BABAM1	-0.4694
BARD1	0.1232
BRAP	-0.4257
BRCC3	-0.4844
CCDC8	-0.4624
CCNE2	-0.261
CCNF	-0.0832
CDC16	-0.183
CDC23	0.1894
CDC26	-0.2545
CDC6	0.0781
CENPX	-0.2247
CHD1L	-0.493
CHMP2A	-0.0074
CHMP2B	-0.0343
CHMP4A	-0.0919
CHMP4B	0.0576
CHMP4C	-0.0956
CHMP5	-0.1158
CHMP6	-0.0991
CHMP7	-0.1664
CKS1B	-0.1209
COMMD1	0.3814
COP1	-0.4426
CTR9	-0.0924
CUL2	-0.219
CUL3	0.1618
CUL7	-0.5632
CUL9	-0.601
DCLRE1A	-0.4373
DERL2	-0.1214
DLL1	-0.195
DLL4	-0.5226
DTL	-0.6001
DTX3L	-0.0319
DTX4	-0.7089
DYRK2	-0.5807
EGLN1	-0.3833
EGLN3	-0.2326
EHMT1	-0.2745
ELL	-0.0438
ELOB	0.1924
EME1	-0.2119
ENGASE	-0.8916
EPM2A	-0.5436
ERCC2	0.2123
ERCC4	-0.0047
ERCC5	-0.4673
ERCC8	-0.3705
ERLEC1	-0.6195
ERLIN1	-0.3077
FAAP100	-0.2544
FAAP20	-0.1541
FAAP24	-0.3104
FAN1	-0.3519
FANCB	-0.226
FANCC	-0.1621
FANCE	-0.2708
FANCF	-0.2142
FANCG	-0.0172
FANCI	-0.2622
FANCM	-0.2724
FBXL13	-0.159
FBXL14	-0.1415
FBXL15	-0.1039
FBXL16	-0.1526
FBXL19	-0.0897
FBXL20	-0.1384
FBXL21P	-0.1344
FBXL22	-0.1577
FBXL4	-0.1577
FBXL5	-0.1367
FBXL7	-0.0252
FBXO10	-0.1373
FBXO11	-0.1425
FBXO15	-0.1577
FBXO17	0.0012
FBXO21	-0.1299
FBXO22	-0.1497
FBXO30	-0.1458
FBXO31	-0.1513
FBXO32	-0.0869
FBXO4	-0.1288
FBXO40	-0.159
FBXO41	-0.155
FBXO5	-0.4418
FBXO6	0.1031
FBXO7	-0.1062
FBXO9	-0.1311
FBXW10	-0.1577
FBXW12	-0.1577
FBXW2	-0.0781
FBXW4	-0.1264
FBXW8	-0.0928
FBXW9	-0.1577
GLI2	0.0669
GLI3	0.0294
GTF2H2	0.0927
GTF2H3	0.0816
GTF2H4	0.0805
GTF2H5	0.0916
GYG1	-0.2538
GYG2	-0.4441
H2BC1	0.046
H2BC11	0.0294
H2BC12	-0.0111
H2BC13	0.0036
H2BC14	-0.0111
H2BC15	0.1518
H2BC4	0.0835
HECTD2	-0.2107
HECW1	-0.5838
HERC5	-0.0253
HERC6	-0.1785
HIF3A	-0.4307
HIST1H2BB	-0.0094
HIST1H2BD	-0.0032
HIST1H2BH	-0.0111
HIST1H2BO	-0.0111
HIVEP3	-0.6097
HMGN1	-0.3631
IRAK2	-0.2209
IREB2	-0.8187
ISY1	0.0724
JAG2	-0.7624
JMY	-0.7799
KBTBD7	-0.3465
LGR4	-0.2839
LGR5	-0.598
LGR6	-0.575
LIG1	-0.4112
LIG3	-0.3631
LIMD1	-0.3149
LMO7	-0.1098
LY96	-0.216
MAD2L2	0.059
MARCH6	-0.776
MDC1	-0.439
MED20	-0.1146
MFN1	-0.5106
MFN2	-0.3893
MIB2	-0.1902
MKRN1	-0.5814
MRE11	0.1484
MTERF3	-0.1247
MUS81	-0.1209
MVB12A	-0.2333
MVB12B	-0.2864
MYLIP	0.0427
NBN	0.1147
NFKBIE	-0.4689
NGLY1	-0.5417
NLRP4	-0.4666
NPLOC4	-0.2954
OBSL1	-0.6809
OTUD7A	-0.9916
PAF1	-0.171
PCLAF	-0.7732
PEX1	-0.6297
PEX10	0.3705
PEX14	0.3919
PEX2	0.3885
PEX26	-0.486
PEX5	0.49
PEX7	-0.3568
PGAM1	-0.2568
PINK1	-0.1251
POLD3	-0.3051
POLD4	-0.284
POLK	-0.3439
POLN	-0.638
PPIE	0.0286
PRICKLE1	-0.4863
PTTG1	-0.3238
RAD50	0.1011
RBCK1	0.1171
RCHY1	0.0178
REV3L	-0.7773
RFC2	0.1533
RFC4	0.2179
RFC5	0.2389
RFFL	-0.5241
RNF103	-0.6684
RNF111	-0.2064
RNF114	0.0082
RNF115	-0.1081
RNF126	-0.3972
RNF139	-0.6636
RNF152	-0.691
RNF168	-0.3672
RNF181	-0.5271
RNF19A	-0.077
RNF19B	0.0794
RNF20	-0.3606
RNF213	-0.1756
RNF217	-0.2107
RNF34	-0.6186
RNF40	-0.357
RNF43	-0.4243
RPA2	0.428
RPA3	0.3325
RPL27A	-0.0056
RSPO1	-0.5143
RSPO2	-0.4997
RSPO3	-0.6431
RSPO4	-0.4885
RTF1	-0.2838
SCNN1D	-0.5171
SEL1L	-0.1958
SELENOS	-0.5453
SGK2	-0.3888
SGK3	-0.4115
SHH	-0.1695
SHPRH	-0.687
SLX4	-0.105
SNF8	-0.3403
SPOP	-0.2215
SPRTN	-0.7329
SPSB1	-0.0811
SYVN1	-0.3301
TCEA1	-0.1334
TICAM1	-0.2212
TICAM2	-0.3954
TIFA	-0.433
TMEM129	-0.8227
TMEM173	-0.3138
TNKS	-0.1865
TNKS2	-0.4179
TRIM11	-0.6993
TRIM13	-0.7139
TRIM33	-0.7697
TRIM56	-0.8405
TRIM69	0.1081
UBA6	-0.4864
UBA7	-0.6451
UBAP1	-0.2449
UBE2A	0.0608
UBE2C	-0.1752
UBE2D4	0.3251
UBE2E1	0.1901
UBE2G1	-0.6807
UBE2G2	-0.0264
UBE2L6	0.0206
UBE2Q2	-0.759
UBE2R2	-0.4709
UBE2S	-0.5564
UBE2T	-0.2194
UBXN7	-0.551
UFD1	-0.4312
UIMC1	-0.4713
UNKL	-0.0779
USP10	-0.4883
USP14	-0.4694
UVSSA	-0.4634
VPS28	-0.0251
VPS33B	-0.2865
VPS36	-0.4308
VPS37A	-0.273
VPS37D	-0.2557
VPS4A	-0.1453
VPS4B	-0.2597
VTA1	-0.0997
WNK3	-0.5378
WNK4	-0.2893
XAB2	0.038
ZBP1	-0.6882
ZNF830	-0.3446
ZNRF1	-0.1292
ZNRF2	-0.1921
